hc3_row_id,source,question,human_answers,chatgpt_answers
23139,medicine,"Need medication for swollen lymph node on the junction of the thighI have a swollen lymph node in the juction of my thigh where the crease is, with a couple of pea size noduls beside it. They don t hurt, and aren t tender it seems, but I m concerned. I have no insurance and can t afford a dr. Is this anything to worry about.","[""Hello, It could be due to some local inflammation or infection in the nearby region. As a first line management, you can start a short course of antibiotics. If the nodes persist for very long duration, a fine needle biopsy may be considered for a diagnosis. Hope I have answered your query. Let me know if I can assist you further. Wishing all the best. Thanks. Regards,Dr. Shinas HussainGeneral & Family Physician""]","[""It is always a good idea to speak with a healthcare professional if you are concerned about a swollen lymph node. Lymph nodes can become swollen for many different reasons, and it is important to determine the cause in order to determine the appropriate treatment. In some cases, a swollen lymph node may be a sign of an infection or another underlying condition.\n\nIf you are unable to see a healthcare professional and the swollen lymph node is not causing you any discomfort or other symptoms, you may be able to manage the condition at home by:\n\nStaying hydrated and drinking plenty of fluids\nGetting plenty of rest\nAvoiding contact with people who are sick\nPracticing good hygiene, such as washing your hands frequently\nIf the swollen lymph node becomes painful or you develop other symptoms, such as fever, fatigue, or difficulty breathing, it is important to seek medical attention as soon as possible.""]"
23140,medicine,What causes delay in menstruation other than pregnancy?Hi there I am confused 3 months ago I missed a period and then come on the next month and now I hav missed a period again last month and now I never felt like this befor I hav got really bad stomach cramps and my nipple r really sore and tender and I hav a eggwhite discharge but today I done a pregnant test and it says I am not pregnant can you plz advise me of wattles it could be,"[""Hello dear,I understand your concern.In my opinion delayed periods can be there without pregnancy.There are various reasons for it like thyroid abnormalities,PCOD,overweight or obesity,anaemia ,stress etc.As the irregular periods are present I suggest you to consult doctor so that the above causes are ruled out.The investigations like Hb,thyroid profile,ultrasound might help in diagnosis.If overweight or obesity weight reduction is helpful.Avoid stress if any.And adapt healthy lifestyle like healthy nutritional diet and exercise daily.Nothing to worry.Once the cause is treated cycles might become regular.Relax.Hope this helps.Best regards...""]","[""There are several potential causes for missed or irregular periods other than pregnancy, including:\n\nStress: Stress can disrupt the balance of hormones in the body, leading to irregular periods.\n\nWeight changes: Significant changes in weight, either gain or loss, can affect menstruation.\n\nPolycystic ovary syndrome (PCOS): PCOS is a hormonal disorder that can cause irregular periods and other symptoms like excess facial and body hair, acne, and weight gain.\n\nThyroid problems: An overactive or underactive thyroid gland can cause menstrual changes.\n\nCertain medications: Some medications, such as antipsychotics and antidepressants, can disrupt periods.\n\nPerimenopause: As women approach menopause, their periods may become irregular.\n\nIt is important to speak to a healthcare provider about your missed periods and any other symptoms you are experiencing. They can help determine the cause and recommend appropriate treatment.""]"
23145,medicine,"Short tempered, hitting himself on walls, have blood clots in brain.  How to cure?hi Doc,i am facing some situation in which my Husband get angry easily on a smaller things..which he do'nt like and sometimes even he hurt them self also by beat of his forehead on walls....he is having a bolod clots also in his mind..Please suggest me what i need to do in such situation and how i will handle my husband..can u help me on this?Thanks","[""Hi,Thanks for writing in.I do not understand how you are saying there are blood clots in his brain/ mind without getting any medical investigation done.At first, please take him to a psychiatrist who will assess him for his short temper and provide suggestions for anger management. You can explain at that time about this hurting the head on walls. If felt necessary, a CT scan brain might be done to rule out and injury in the head.Hope this helps.""]","[""I'm sorry to hear about the difficulties you are facing with your husband. It is important to seek professional help for your husband's behavior and the blood clots in his brain. It is not appropriate or safe for you to try to handle this situation on your own.\n\nYour husband may be experiencing a mental health issue, such as anger management problems or a mood disorder, that is causing him to act out in this way. It is important for him to receive a proper diagnosis and treatment from a qualified mental health professional, such as a psychiatrist or psychologist.\n\nIn addition, the blood clots in your husband's brain could be a serious medical condition that requires prompt attention. It is important for him to see a doctor as soon as possible to determine the cause of the blood clots and to receive appropriate treatment.\n\nI recommend that you encourage your husband to seek help from a qualified medical or mental health professional as soon as possible. You may also want to consider reaching out to a support group or seeking counseling for yourself to help you cope with the challenges you are facing.""]"
23153,medicine,"Are there any side effects of taking Strovas 10mg, Aspirin & Pantec 40mg?Hi doctor, My dad is taking storvas 10mg every day since 7 months together with aspirin and Pantec 40mg. Now he seems fed up with medicine. Can he stop one of them.Kildy reply me on my Email:  YYYY@YYYY Awaiiting your prompt reply.thanks/RegardsBenita","[""hello there I understand your concernHe can stop all three too depending upon the condition for which he is having. If this is a mere prophylaxis then he can stop indefinitely and I don't see any reason why he cant if he can modify his lifestyle a bit toohope that helped""]","[""Storvas (atorvastatin) is a medication used to lower cholesterol and triglycerides in the blood. Aspirin is a pain reliever and anti-inflammatory medication, and Pantec (pantoprazole) is a proton pump inhibitor used to treat acid reflux and other digestive disorders. It is important to follow the instructions of a healthcare provider when taking any medication, as stopping a medication or changing the dosage without medical advice can be dangerous.\n\nThere can be side effects associated with taking Storvas, Aspirin, and Pantec, and it is important to discuss these with a healthcare provider. Some possible side effects of Storvas include muscle pain or weakness, nausea, and stomach pain. Aspirin can cause side effects such as stomach pain, nausea, and heartburn. Pantec can cause side effects such as headache, diarrhea, and abdominal pain.\n\nIf your dad is feeling fed up with his medication, it is important for him to discuss this with his healthcare provider. The healthcare provider will be able to assess his current health and determine if any changes to his medication regimen are necessary. It is not recommended to stop taking a medication or change the dosage without medical advice, as this can have serious consequences.\n\nIf your dad has any concerns or questions about his medication, he should speak with his healthcare provider. It is also important for him to follow the instructions of his healthcare provider and take his medication as prescribed.""]"
23158,medicine,"Can a chocolate cyst dissolve or reduce in size?hi, i am 31 years old, planning from last 9 months, my follicle did not rupture it was 25mm and there was internal bleeding in the follicle. i had a cyst in the earlier TVS of 1.5 cm which is not visible now. but the follicle which did not rupture is now 5.5 cm and i have slight pain. can chocolate cyst dissolve or reduce in size.","[""Hello, choclate cyst usually doesnt respond to drugs and if at all decreases transiently will resurge again only to increase in size.In case you have any questions in future you can contact me directly on http://bit.ly/drmanishajain""]","[""It is possible for a chocolate cyst, also known as an endometrioma, to reduce in size or disappear completely with proper treatment. A chocolate cyst is a type of ovarian cyst that is caused by endometriosis, a condition in which tissue that normally lines the uterus grows outside of the uterus. Chocolate cysts are typically filled with old blood, which appears brown or chocolate-colored.\n\nTreatment for a chocolate cyst may include medication, such as hormonal therapy or nonsteroidal anti-inflammatory drugs (NSAIDs) to help reduce pain and inflammation. In some cases, surgical removal of the cyst may be necessary. The success of treatment will depend on the size and severity of the cyst, as well as the underlying cause of the endometriosis.\n\nIt is important to speak with a healthcare provider about the best treatment options for a chocolate cyst. They will be able to assess the cyst and recommend the most appropriate course of action based on your individual circumstances."", ""It is possible for a chocolate cyst, also known as an endometrioma, to dissolve or reduce in size. However, this usually requires treatment, as these cysts do not typically resolve on their own.\n\nEndometriomas are caused by endometriosis, a condition in which tissue similar to the lining of the uterus grows outside of the uterus. These growths can form cysts on the ovaries, which are called endometriomas.\n\nEndometriomas can be treated with medications, such as hormonal therapies or nonsteroidal anti-inflammatory drugs (NSAIDs) to reduce pain and inflammation. In some cases, surgery may be necessary to remove the cyst or to treat the underlying endometriosis.\n\nIt is important to speak with a healthcare provider about the best treatment options for your specific situation. They will be able to provide more information about the likelihood of the cyst dissolving or reducing in size and the most appropriate treatment approach.""]"
23174,medicine,"What causes shaky legs while lying down on bed?I noticed my 29 month old son leg shaking when lying down on bed at nite, he later complained that it's painful.it happened once before that he was woken up by the pain in his led in the mid of nite.he's a healthy and active boy. Pls advise. thank you very much","[""many thanks.These can be normal movement of the legs due to pains and shivering etc.BUt if problem persist then take a video picture on your mobile phone and present to our forum or show to pedaitric neurologist.To exclude needs further investigations like EEG and Brain MRI""]","[""It is not uncommon for children to experience leg twitching or shaking while they are lying down or sleeping. This can be due to a variety of factors, including:\n\nRestless leg syndrome (RLS): This is a disorder that causes an irresistible urge to move the legs due to discomfort or pain. It is more common in adults, but can also occur in children.\n\nGrowing pains: Children may experience leg pain or discomfort as they grow and their muscles and bones adjust to new growth. This is usually temporary and goes away on its own.\n\nSleep disorders: Children may experience leg twitching or shaking due to sleep disorders, such as periodic limb movement disorder (PLMD) or sleep-related leg cramps.\n\nOther medical conditions: In rare cases, leg shaking or twitching while lying down may be a sign of an underlying medical condition, such as a neurological disorder or muscle disease.\n\nIf your son is experiencing leg shaking or twitching while lying down and it is accompanied by pain, it is important to speak with a healthcare provider. They can assess your son's symptoms and determine the cause. They may recommend treatment or further testing if needed."", ""There could be a few potential causes for your son's shaking legs while lying down on the bed. Here are a few possibilities:\n\nRestless leg syndrome: This is a condition that causes an irresistible urge to move the legs, usually due to uncomfortable or painful sensations. It is often worse at night and can disrupt sleep.\n\nGrowing pains: Children may experience leg pain, including shaking, during periods of rapid growth. This is usually not a cause for concern and can be managed with pain relief medication and warm compresses.\n\nNeurological or muscle disorders: Some neurological or muscle disorders, such as cerebral palsy or muscular dystrophy, can cause tremors or shaking in the legs.\n\nInfection or inflammation: An infection or inflammation in the leg muscles or joints could also cause shaking and discomfort.\n\nIt's important to consult with your son's pediatrician to determine the cause of his shaking legs and to determine the appropriate course of treatment. In the meantime, you can try massaging his legs and providing him with a warm compress to help relieve any discomfort."", ""There are a few potential causes for shaky legs while lying down in bed. Here are a few possibilities:\n\nRestless leg syndrome (RLS): This is a neurological disorder that causes an irresistible urge to move the legs, often accompanied by a sensation of tingling, creeping, or pulling. RLS is more common in adults, but it can also affect children.\n\nGrowing pains: Children who are going through a growth spurt may experience pain in their legs, which can cause shaking while they are lying down. Growing pains are usually accompanied by other symptoms, such as stiffness, tenderness, and fatigue.\n\nMuscle cramps: Muscle cramps are involuntary contractions of one or more muscles that can cause pain and discomfort. They can be caused by dehydration, mineral deficiencies, or overuse.\n\nSleep disorders: Shaky legs during sleep can also be a sign of a sleep disorder, such as periodic limb movement disorder (PLMD) or sleep-related leg cramps.\n\nIt's important to speak with a healthcare provider if your child is experiencing shaking legs while lying down, especially if the shaking is accompanied by pain or other symptoms. A healthcare provider will be able to determine the cause of the shaking and provide appropriate treatment.""]"
23175,medicine,Why having sharp pain below belly button and unable to eat or drink?I'm having sharp pain on my lower right side started in the middle of stomach below my belly button now the pain is on the right can't eat or drink very much or it starts hurting more it feels like I need to let some gas out but I can't what do you think it is its going on like this for 2days.,"[""Hi. Your history is suggestive of the most probable diagnosis of appendicitis. Stop solid foods , you can take water orally. Visit a Doctor / Surgeon preferably ASAP, who on clinical examination would advise you for ultrasonography or a CT scan of the abdomen.""]","[""It is difficult to diagnose a medical condition without examining a person or obtaining more information about their symptoms and medical history. However, the symptoms you describe could be caused by a number of different conditions, including gastroenteritis, appendicitis, or even a kidney infection.\n\nGastroenteritis is an inflammation of the stomach and intestines that can be caused by a viral or bacterial infection. It can cause abdominal pain, nausea, vomiting, and diarrhea.\n\nAppendicitis is an inflammation of the appendix, which is a small organ located in the lower right side of the abdomen. It can cause sharp pain in the lower right side of the abdomen, as well as fever, nausea, and vomiting.\n\nA kidney infection is an infection of one or both kidneys that can cause abdominal pain, back pain, and urinary symptoms such as pain or burning while urinating and the need to urinate frequently.\n\nIt is important to see a doctor if you are experiencing severe abdominal pain or if your symptoms are not improving. The doctor will be able to perform a physical examination and order any necessary tests to determine the cause of your symptoms and recommend the appropriate treatment."", ""There are a number of possible causes for sharp pain in the lower right side of the stomach, below the belly button, that may make it difficult to eat or drink. Some possible causes include:\n\nAppendicitis: This is a medical emergency that occurs when the appendix becomes inflamed and infected. Symptoms include sharp pain in the lower right side of the abdomen, nausea, vomiting, and a low-grade fever.\n\nConstipation: Constipation can cause pain and discomfort in the lower right side of the abdomen, as well as difficulty eating and drinking.\n\nIrritable bowel syndrome (IBS): IBS is a common disorder that affects the large intestine and can cause abdominal pain, bloating, and changes in bowel movements.\n\nGastroenteritis: This is an inflammation of the stomach and intestines that can be caused by a viral or bacterial infection. Symptoms include abdominal pain, diarrhea, and vomiting.\n\nKidney stones: Kidney stones can cause sharp pain in the lower right side of the abdomen, as well as pain in the side and back.\n\nIt is important to see a doctor as soon as possible if you are experiencing sharp abdominal pain, especially if it is accompanied by other symptoms such as fever, vomiting, or diarrhea. These symptoms could indicate a serious medical condition that requires prompt attention."", ""It is not possible for me to provide a diagnosis without examining you in person and obtaining more information about your symptoms. Sharp pain in the lower right side of the abdomen can be caused by a variety of conditions, some of which can be serious. It is important to see a doctor as soon as possible if you are experiencing abdominal pain that is severe or that persists for more than a few days. Some possible causes of abdominal pain include:\n\nConstipation\nIrritable bowel syndrome (IBS)\nAppendicitis\nUrinary tract infection\nPelvic inflammatory disease\nKidney stones\nOvarian cysts\nThese are just a few examples, and there are many other potential causes of abdominal pain. It is important to see a doctor for an accurate diagnosis and appropriate treatment. In the meantime, try to drink plenty of fluids and avoid eating solid food until the pain subsides. If the pain becomes severe or is accompanied by other symptoms such as fever, vomiting, or diarrhea, seek medical attention immediately.""]"
23179,medicine,Will cancer in bladder cause upper back pain?I have a history of upper back pain and have had lower back surgery.My family doctor won't refer me to a orthopedic surgeon.Now I am being treated for bladder cancer and I am concerned that the upper back pain is cancer.How can I convince my family doctor to refer?,"[""Pain in back (spine) in presence of bladder cancer should be investigated. What is your serum Alkaline Phohphatse levels (serum ALP levels). This test is part of liver function tests(LFTs) which are routinely performed in patients undergoing treatment for cancer. Serum ALP is also released from bones in case of metastasis to bones. See if serum ALP is high as it may indicate bone metastasis.Was your bone scan done as part of your staging investigations. If not, bone scan should be done in presence of symptoms. Please discuss it with your doctor.""]","[""It is possible that cancer in the bladder could cause upper back pain, but it is not common. There are many other possible causes of upper back pain, including muscle strain, poor posture, and spinal problems. It is important to have a thorough evaluation by a healthcare provider to determine the cause of your upper back pain.\n\nIf you are concerned that your upper back pain may be related to your bladder cancer or any other medical condition, it is important to speak with your healthcare provider and express your concerns. You can ask your healthcare provider for a referral to an orthopedic surgeon or other specialist if you feel it is necessary. It is also important to follow your healthcare provider's recommendations for treatment and follow-up care.""]"
23203,medicine,What causes tightening sensation in the pelvic area during pregnancy?Hi I m 6 week and 2 day pregnant I m getting this thighting feeling at my pelvis area is quite discomfort special when I need to go to toilet I m really worried because I had two miscarrieges already this one quite different pregnancy to my others pregnancy is it normal.,"[""HI,    Thanks for the query. I understand your concern.  -  IT's natural for you to be worried following two miscarriages. But in my view, when you already know that your pregnancy is normal.. you should not be psychologically stressed... taking care is needed, but stress & tension can have adverse effect of pregnancy.   * Actually frequency of urination& frequent urge ( may be taken as tightening .. is normal in early pregnancy, due to pressure of growing fetus presses on  the urinary bladder. .. as a result there is no complete empting of bladder & the symptoms.   - Try to pass urine in  forward bendsng position with hands resting on knee. This relieves pressure on bladder.. it empties completely & there is no frequent urge& stretching!   *  If you are not relieved with this -    Please consult your treating doctor, tell about your tightening before urination. he will advise you-     - Get urine checked for any infection/ HSG/ Progesterone  assessment to determine hormonal sufficiency  & will prescribe needful medicines .   * Actually you had 2 abortions in past.. routinely such patients are given Progesterone supplements ( as a preventive measure ) till 12-14 weeks are completed.    You can discuss with your doctor about the supplements ( actually you must be already been prescribed  ).. . As the hormone supports pregnancy , your tension would be relieved.   Thanks.""]","[""During pregnancy, the uterus expands to accommodate the growing fetus. This can cause a tightening sensation in the pelvic area. It is also common for pregnant women to experience discomfort or pressure in the pelvic area as the uterus grows and puts pressure on the bladder and other organs. This is a normal part of pregnancy and is not usually a cause for concern. However, if you are experiencing severe pain or discomfort, or if you have any concerns about your pregnancy, it is important to talk to your healthcare provider. They can assess your symptoms and provide you with appropriate medical advice.""]"
23218,medicine,"Suggest treatment for back pain with history of c sectionsI have had 5 c sections and I am in my 50 now my lower back feels like it s curving and makes me walk funny It is causing pain when I try to do my daily chores my feet and hands swell , I also had my thyroid surgery 35 years ago and taking natured thyroid meds I am 5/ 3 weigh 180 lb I try to stay buisy and Do a little yoga stretching but excersize is painful","[""HiThanks for posting your query.     Back pain can occur in any lady who had c section for years together but it won't cause any curving of spine and any walking problem.    So there must be some other problem causing curving of your spine. It could be due to fracture ofspinal bones or weakness of spinal bones . Weakness of bones can occur due to calcium deficiency or vitamin deficiency.       I advise you get x ray lumbar spine serum calcium and serum vitamin D3 tests and revert back with reports.     If pain is excruciating get back physiotherapy weekly and take muscle relaxants after consulting your doctor.Any clarification feel free to ask .""]","[""I'm sorry to hear about your back pain and the challenges it's causing for you. Back pain can be caused by a variety of factors, and it's important to identify the specific cause in order to determine the most appropriate treatment.\n\nGiven your history of c-sections and thyroid surgery, it's possible that the pain you are experiencing could be related to these past surgeries or to the medications you are taking. It's important to speak with a healthcare provider to determine the cause of your pain and to discuss treatment options.\n\nIn the meantime, there are some things you can try to help manage your back pain and improve your overall health:\n\nMaintain good posture: Make sure you are sitting and standing up straight, and avoid hunching over your computer or phone for long periods of time.\n\nExercise regularly: Stretching and strengthening exercises can help improve flexibility and reduce muscle tension. Gentle, low-impact activities like walking, swimming, and yoga may be particularly beneficial.\n\nUse heat and ice: Applying heat or ice to the affected area can help reduce inflammation and swelling.\n\nTake over-the-counter pain medications: Nonsteroidal anti-inflammatory drugs (NSAIDs) like ibuprofen or acetaminophen can help reduce inflammation and alleviate pain.\n\nTry relaxation techniques: Deep breathing, meditation, and other relaxation techniques can help reduce stress and improve overall well-being.\n\nIt's also important to get enough rest and to maintain a healthy diet. If your back pain persists or becomes more severe, it's important to speak with a healthcare provider for further evaluation and treatment.""]"
23225,medicine,Suggest treatment for difficulty in maintaining eye contact during conversationim 23 years male student doing mca.i was unable to talk face to face with any one.im feeling some problem that i cant understand.even with boys im unable to talk face to face.please help me.my eyes are irritating when i talk face to face and my cheeks are shivering,"[""Hi I admire you for positive outlook.It is due to social anxiety.Cheeks shivering while conversation is the feature of anxiety.Best way to handle this is exposure therapy.Expose your self as much as possible in that situation and learn the way of handle this.By experience you will learn and be confident.But if you avoid this then your fear and anxiety will increase day by day .So it would better to expose and try to prevent response.After sometime you will himself feel that it is normal conversation and nothing to worry in it. But it takes sometime.Apart from this following will helpful to counter anxiety in daily routines.exercise meditationdeep breathing and hyperventilationproper sleepstress free activitydo pleasurable activitymusic and hobbiesdiscuss with friendssee all thing with different anglepositive outlookconfidence I prefer tab etizolam or propranalol in such patient but only medicine will not helpful. you have to do all that i said.In this case both are necessary.Thank you.Get well soon.""]","[""It sounds like you may be experiencing social anxiety or discomfort in social situations. Maintaining eye contact during conversation is a normal part of social interaction and can help to establish trust and establish a connection with the person you are speaking with. If you are having difficulty maintaining eye contact and are feeling anxious or uncomfortable in social situations, it may be helpful to seek the guidance of a mental health professional. They can help you identify the root cause of your discomfort and provide you with strategies to manage your anxiety and improve your social skills. In the meantime, here are a few tips that may help you to feel more comfortable maintaining eye contact:\n\nPractice in a low-stress environment: If you are feeling anxious about maintaining eye contact, it can be helpful to start practicing in a low-stress environment such as with a close friend or family member. This can help you to feel more comfortable and less anxious as you build your confidence.\n\nTake breaks: It's okay to take breaks and look away from the person you are speaking with. Looking away for brief periods can actually help to make the conversation feel more natural and can give you a chance to regroup if you are feeling overwhelmed.\n\nUse positive self-talk: Remind yourself that it is normal to feel anxious in social situations and that you can handle this challenge. Encourage yourself and remind yourself of your strengths and abilities.\n\nSeek professional help: As mentioned earlier, a mental health professional can be a valuable resource for helping you to manage your anxiety and improve your social skills. They can provide you with personalized support and guidance to help you overcome your difficulty with maintaining eye contact."", ""It is normal to feel anxious or nervous in social situations, and difficulty maintaining eye contact during conversation can be a common symptom of social anxiety. Here are some things that may be helpful for you to try:\n\nPractice relaxation techniques, such as deep breathing or progressive muscle relaxation, to help manage anxiety.\n\nTry to focus on the other person's words and listen actively, rather than worrying about maintaining eye contact.\n\nGradually expose yourself to social situations and practice making eye contact with others. You could start by making eye contact with a friend or family member during a conversation, and gradually build up to making eye contact with strangers or in more formal settings.\n\nConsider seeking support from a mental health professional, who can help you work through your anxiety and develop strategies for managing it.\n\nIt is also possible that your eye irritation and facial shaking could be related to a medical condition, such as dry eye or a neurological disorder. If you are experiencing these symptoms and they are disrupting your daily life, it may be a good idea to see a doctor to rule out any underlying medical issues.""]"
